sum.taxonomy	X18S_Yell.July18.Site1J.S99	X18S_Yell.July18.Site1L.S101	X18S_Yell.July18.Site1U.S114	X18S_Yell.July18.Site1a.S83	X18S_Yell.July18.Site1b.S84	X18S_Yell.July18.Site1bb.S139	X18S_Yell.July18.Site1c.S85	X18S_Yell.July18.Site1cc.S140	X18S_Yell.July18.Site1d.S86	X18S_Yell.July18.Site1dd.S141	X18S_Yell.July18.Site1e.S91	X18S_Yell.July18.Site1f.S92	X18S_Yell.July18.Site1g.S93	X18S_Yell.July18.Site1h.S94	X18S_Yell.July18.Site1k.S100	X18S_Yell.July18.Site1m.S102	X18S_Yell.July18.Site1n.S103	X18S_Yell.July18.Site1o.S104	X18S_Yell.July18.Site1p.S105	X18S_Yell.July18.Site1q.S106	X18S_Yell.July18.Site1r.S111	X18S_Yell.July18.Site1s.S112	X18S_Yell.July18.Site1t.S113	X18S_Yell.July18.Site1v.S117	X18S_Yell.July18.Site1w.S118	X18S_Yell.July18.Site1y.S120	X18S_Yell.July18.Site1z.S129	X18S_Yell.July18.Site5L.S109	X18S_Yell.July18.Site5a.S87	X18S_Yell.July18.Site5aa.S132	X18S_Yell.July18.Site5b.S88	X18S_Yell.July18.Site5bb.S133	X18S_Yell.July18.Site5c.S89	X18S_Yell.July18.Site5cc.S134	X18S_Yell.July18.Site5e.S95	X18S_Yell.July18.Site5ee.S136	X18S_Yell.July18.Site5f.S96	X18S_Yell.July18.Site5ff.S137	X18S_Yell.July18.Site5h.S98	X18S_Yell.July18.Site5k.S108	X18S_Yell.July18.Site5m.S110	X18S_Yell.July18.Site5n.S115	X18S_Yell.July18.Site5o.S116	X18S_Yell.July18.Site5p.S121	X18S_Yell.July18.Site5q.S122	X18S_Yell.July18.Site5r.S123	X18S_Yell.July18.Site5s.S124	X18S_Yell.July18.Site5t.S125	X18S_Yell.July18.Site5u.S126	X18S_Yell.July18.Site5v.S127	X18S_Yell.July18.Site5z.S131	X18S_Yell.July18.Site1ee.S142	X18S_Yell.July18.Site5J.S107	X18S_Yell.July18.Site5g.S97	X18S_Yell.July18.Site5w.S128
Eukaryota;Cnidaria;Myxozoa;Bivalvulida;NA;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
Eukaryota;Cnidaria;Myxozoa;Bivalvulida;Parvicapsulidae;Parvicapsula;	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
Eukaryota;Cnidaria;Myxozoa;Bivalvulida;Parvicapsulidae;Parvicapsula;Parvicapsula petuniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cnidaria;Myxozoa;Bivalvulida;Sphaeromyxidae;Sphaeromyxa;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cnidaria;Myxozoa;Bivalvulida;Sphaeromyxidae;Sphaeromyxa;Sphaeromyxa longa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
Eukaryota;Cnidaria;NA;;NA;;	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cnidaria;Scyphozoa;Coronatae;Nausithoidae;Nausithoe;Nausithoe punctata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cnidaria;Scyphozoa;Semaeostomeae;Ulmaridae;Aurelia;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cnidaria;Scyphozoa;Semaeostomeae;Ulmaridae;Aurelia;Aurelia cf. 2 KMB-2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cnidaria;Staurozoa;Stauromedusae;NA;;	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	2	6	9	21	24	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cryptophyta;NA;;NA;;	8	34	0	1571	822	848	285	1718	309	850	46	1124	181	86	355	354	733	516	2138	397	512	880	351	603	927	318	566	128	140	255	166	237	23	325	406	169	4	120	175	34	76	68	51	55	0	23	226	98	742	9	451	0	0	0	0
Eukaryota;Cryptophyta;NA;Cryptomonadales;Cryptomonadaceae;Cryptomonas;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Eukaryota;Cryptophyta;NA;Cryptomonadales;Cryptomonadaceae;Cryptomonas;Cryptomonas loricata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Eukaryota;Cryptophyta;NA;Cryptomonadales;Cryptomonadaceae;Cryptomonas;Cryptomonas paramecium	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cryptophyta;NA;Cryptomonadales;Cryptomonadaceae;Cryptomonas;Cryptomonas pyrenoidifera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cryptophyta;NA;Cryptomonadales;Cryptomonadaceae;Plagioselmis;Plagioselmis prolonga	0	0	0	3	2	0	3	1	3	0	0	16	0	0	0	3	2	3	14	1	0	6	7	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cryptophyta;NA;Cryptomonadales;Goniomonadaceae;Goniomonas;	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cryptophyta;NA;Cryptomonadales;Goniomonadaceae;Goniomonas;Goniomonas sp. SH-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cryptophyta;NA;Cryptomonadales;Goniomonadaceae;Goniomonas;Goniomonas sp. SH-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cryptophyta;NA;Cryptomonadales;Goniomonadaceae;Goniomonas;Goniomonas sp. TGKH7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cryptophyta;NA;Cryptomonadales;Hemiselmidaceae;Hemiselmis;	0	0	0	0	11	10	0	4	4	0	0	10	0	0	3	8	8	6	13	3	6	0	5	0	10	4	0	6	7	0	11	15	0	0	16	2	0	0	3	0	2	0	0	0	0	133	0	0	6	0	0	0	0	0	0
Eukaryota;Cryptophyta;NA;Cryptomonadales;Hemiselmidaceae;Hemiselmis;Hemiselmis cryptochromatica	0	2	0	51	54	39	18	119	25	52	7	38	12	7	26	38	53	47	116	19	47	53	21	53	48	29	44	22	34	32	56	28	5	58	92	21	0	20	19	9	12	13	6	13	0	30	12	15	293	432	77	0	0	0	0
Eukaryota;Cryptophyta;NA;Cryptomonadales;Hemiselmidaceae;Hemiselmis;Hemiselmis rufescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	12	0	3	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	7	0	0	0	0
Eukaryota;Cryptophyta;NA;Cryptomonadales;NA;;	0	0	0	128	139	113	50	278	40	127	0	127	19	15	47	75	105	92	277	57	96	104	52	96	144	49	90	53	64	71	78	85	13	103	211	53	0	28	77	17	27	20	15	16	0	1171	14	23	44	544	192	0	0	0	0
Eukaryota;Cryptophyta;NA;Pyrenomonadales;Chroomonadaceae;Chroomonas;Chroomonas sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cryptophyta;NA;Pyrenomonadales;Chroomonadaceae;Falcomonas;Falcomonas daucoides	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cryptophyta;NA;Pyrenomonadales;Chroomonadaceae;Falcomonas;Falcomonas sp. CRY1V	0	37	0	278	245	321	126	808	131	409	22	321	77	51	110	205	268	266	895	178	187	376	155	186	410	156	220	74	101	102	107	116	12	154	329	613	0	368	109	366	57	45	21	20	0	21	22	32	66	0	301	0	0	0	0
Eukaryota;Cryptophyta;NA;Pyrenomonadales;Chroomonadaceae;NA;	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cryptophyta;NA;Pyrenomonadales;Geminigeraceae;Geminigera;Geminigera cryophila	0	10	0	67	39	21	14	87	7	58	7	58	9	6	3	16	26	41	61	3	2	23	2	10	37	3	8	5	0	4	5	14	0	13	18	10	0	2	12	0	0	3	0	0	0	1	0	0	7	0	37	0	0	0	0
Eukaryota;Cryptophyta;NA;Pyrenomonadales;Geminigeraceae;NA;	0	0	0	28	15	12	10	23	2	27	3	18	1	0	1	10	21	13	31	2	15	10	9	21	12	11	2	9	17	3	20	8	3	12	47	2	0	1	6	0	6	5	0	12	0	3	0	14	2	0	54	0	0	0	0
Eukaryota;Cryptophyta;NA;Pyrenomonadales;Geminigeraceae;Proteomonas;Proteomonas sulcata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota;Cryptophyta;NA;Pyrenomonadales;Geminigeraceae;Teleaulax;	1	16	0	100	74	81	24	135	26	82	17	97	45	39	25	44	85	52	165	45	42	80	37	37	86	46	51	25	61	37	70	52	1	55	131	34	0	1401	46	25	20	30	37	26	0	14	21	19	41	0	152	0	0	0	0
Eukaryota;Cryptophyta;NA;Pyrenomonadales;Geminigeraceae;Teleaulax;Teleaulax acuta	0	0	0	165	141	129	69	302	48	145	0	157	0	0	53	90	115	82	259	51	86	145	59	88	155	59	90	59	40	99	84	115	0	144	167	85	0	38	115	0	36	0	0	35	0	0	0	42	0	0	250	0	0	0	0
Eukaryota;Cryptophyta;NA;Pyrenomonadales;Geminigeraceae;Teleaulax;Teleaulax amphioxeia	0	51	4	780	712	639	340	2039	387	841	43	791	152	257	220	748	825	606	1605	381	696	1093	254	791	1079	251	449	1129	381	536	483	697	164	929	927	1499	0	1635	673	334	805	715	160	581	0	75	491	564	152	1114	1080	0	0	0	0
Eukaryota;Cryptophyta;NA;Pyrenomonadales;NA;;	0	0	0	28	17	21	16	71	16	27	0	37	0	0	8	37	29	30	65	12	14	30	0	17	36	0	22	13	12	23	25	26	97	28	67	9	0	12	16	0	0	1	0	0	0	0	8	1	0	0	44	0	0	0	0
Eukaryota;Cryptophyta;NA;Pyrenomonadales;Pyrenomonadaceae;NA;	0	0	0	7	0	0	0	1	4	1	0	8	0	0	5	0	0	2	7	2	0	14	0	6	11	5	0	0	0	0	10	0	0	3	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0
Eukaryota;Cryptophyta;NA;Pyrenomonadales;Pyrenomonadaceae;Rhinomonas;Rhinomonas nottbecki	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cryptophyta;NA;Pyrenomonadales;Pyrenomonadaceae;Rhodomonas;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Eukaryota;Cryptophyta;NA;Pyrenomonadales;Pyrenomonadaceae;Rhodomonas;Rhodomonas baltica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cryptophyta;NA;Pyrenomonadales;Pyrenomonadaceae;Rhodomonas;Rhodomonas sp. CCMP763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cryptophyta;NA;Pyrenomonadales;Pyrenomonadaceae;Rhodomonas;Rhodomonas sp. CCMP767	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Cryptophyta;NA;Pyrenomonadales;Pyrenomonadaceae;Storeatula;Storeatula major	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
Eukaryota;Ctenophora;Nuda;Beroida;Beroidae;Beroe;Beroe cucumis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ctenophora;Tentaculata;Cydippida;Mertensiidae;Charistephane;Charistephane fugiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ctenophora;Tentaculata;Cydippida;NA;;	0	0	0	15	5	11	6	13	8	19	0	22	9	0	0	4	0	0	16	0	0	11	16	0	8	7	11	0	0	128	0	104	0	170	33	27	0	15	50	0	0	23	34	0	0	45	0	30	0	20	90	0	0	0	0
Eukaryota;Ctenophora;Tentaculata;Cydippida;Pleurobrachiidae;NA;	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	8	0	5	31	0	0	0	0	0	0	0	84	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ctenophora;Tentaculata;Cydippida;Pleurobrachiidae;Pleurobrachia;	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ctenophora;Tentaculata;Cydippida;Pleurobrachiidae;Pleurobrachia;Pleurobrachia sp. LLM-2015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Eukaryota;Ctenophora;Tentaculata;Lobata;Bolinopsidae;Mnemiopsis;Mnemiopsis sp. New Jersey	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ctenophora;Tentaculata;Lobata;NA;;	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ctenophora;Tentaculata;NA;;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Crinoidea;Isocrinida;Isocrinidae;Endoxocrinus;Endoxocrinus parrae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Echinoidea;NA;;NA;	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Holothuroidea;Apodida;NA;;	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	3	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Holothuroidea;Aspidochirotida;NA;;	0	0	0	0	4	4	0	5	0	0	0	4	0	0	0	0	0	0	3	0	0	0	10	4	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Holothuroidea;Dendrochirotida;NA;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;NA;;NA;;	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	1	0	55	0	0	0	6	8	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Echinodermata;Ophiuroidea;NA;;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0
Eukaryota;Echinodermata;Ophiuroidea;Ophiurida;NA;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Entoprocta;NA;;Barentsiidae;Barentsia;	0	0	0	0	0	5	0	0	0	0	0	8	0	0	3	0	4	3	17	0	0	0	10	0	0	0	9	0	3	30	0	12	0	12	11	4	0	0	13	0	0	6	3	0	0	4	0	0	0	3	0	0	0	0	0
Eukaryota;Euglenida;NA;Eutreptiales;NA;Eutreptiella;Eutreptiella eupharyngea	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	5	0	0	0	0	5	6	14	8	18	0	8	15	3	0	0	5	0	2	0	4	0	0	0	0	0	0	0	10	0	0	0	0
Eukaryota;Euglenida;NA;Heteronematales;Heteronematidae;Peranema;Peranema trichophorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Euglenida;NA;Heteronematales;Lentomonadidae;Lentomonas;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Euglenida;NA;Heteronematales;Lentomonadidae;Lentomonas;Lentomonas corrugata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Gastrotricha;NA;Chaetonotida;Chaetonotidae;Aspidiophorus;Aspidiophorus tentaculatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
Eukaryota;Gastrotricha;NA;Chaetonotida;Chaetonotidae;Chaetonotus;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Gastrotricha;NA;Chaetonotida;Chaetonotidae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	28	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Hemichordata;Enteropneusta;NA;NA;Tergivelum;Tergivelum cinnabarinum	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Hemimastigophora;NA;NA;Spironemidae;Spironema;Spironema cf. multiciliatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Kinorhyncha;Cyclorhagida;NA;Echinoderidae;Echinoderes;	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	778	91	0	0	0	0	0	0	3	0	0	0	0	0
Eukaryota;Microsporidia;NA;;NA;;	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Mollusca;Bivalvia;Arcoida;Arcidae;Barbatia;Barbatia sp. 1 DJC-2015	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Mollusca;Bivalvia;Arcoida;Noetiidae;Noetia;Noetia ponderosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Mollusca;Bivalvia;Myoida;Hiatellidae;Hiatella;	0	0	0	5	0	0	0	5	0	0	0	9	0	0	0	0	3	2	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Mollusca;Bivalvia;Myoida;Myidae;Mya;Mya arenaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
Eukaryota;Mollusca;Bivalvia;Mytiloida;Mytilidae;Modiolus;	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0
Eukaryota;Mollusca;Bivalvia;Mytiloida;Mytilidae;NA;	0	1	0	233	16	13	2	74	4	18	0	52	3	2	0	0	112	22	89	8	8	19	14	165	7	13	18	0	0	9	0	0	0	0	2	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0
Eukaryota;Mollusca;Bivalvia;NA;;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Mollusca;Bivalvia;Ostreoida;NA;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Mollusca;Bivalvia;Ostreoida;Ostreidae;Crassostrea;	0	4	0	0	0	0	14	54	13	0	0	0	25	53	0	33	5	11	466	4	0	0	0	0	4	0	0	6	0	0	0	2	0	3	0	0	0	4	304	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Mollusca;Bivalvia;Ostreoida;Ostreidae;Saccostrea;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Mollusca;Bivalvia;Pectinoida;Anomiidae;NA;	0	6	0	82	40	63	21	60	550	36	18	55	6	0	8	23	1232	957	2965	491	40	102	233	97	129	220	57	0	0	0	0	74	0	114	0	9	0	46	6	0	17	0	0	26	0	0	0	0	5	0	0	0	0	0	0
